month, date, year, reviewid, reviewerid, productid, rating1, rating2, rating3, rating4, review, label
7,24,2010,mBJ72riaV2yfiIehMiBmAA,hjgiH24EV_OgXHUoNTyaeg,2WoMT3wSpp9vxZeTv6u-cw,0,0,0,1,This place is a jokeOver priced cheap cuts of meat without any flavor Served with bland potato and yucca that was so unimaginative it was simply over done in the oven If you are looking for any sort of flavor in your steak other than the salt licks they serve here go elsewhere If you enjoy cheap cuts of over priced meat soaked in oil make your reservation nowSometimes I wonder how some places as bad as this last so long in Chicago Then I remember that most of you come into this place see how the skirt steak is the house specialty on the menu then the waiter reiterates this and you sheep lap this up,Y
6,17,2011,FxxZKXHWCaWpgkYYY7ADhQ,M09gLjkNYczbDcleHva0_A,ElCbMJRjgu9LDj4MxOKXew,0,0,0,1,I came here about two months ago and never got around to writing a review So when I saw this place rated 4 stars while I was yelping in Andersonville I was a little shockedI came here for lunch in the mood for some cajun We were the only people in the place which should have clued me in The experience was pretty downhillI ordered some iced tea and gumbo The iced tea had a fly in it which I would have pointed out immediatly but the waiter disappeared until our food came out Pointing out the fly in the iced tea resulted in an offer to repour the iced tea from the same cooler that the fly was swimming in I declined and asked for another drink insteadWhen the gumbo came out it was liquid charcol Ive had a lot of gumbo and been to New Orleans a few times Ive never had runny gumbo and never gumbo that tasted like someone threw it over the coals of a bonfire and scooped it onto my plateTwo bites in I was ready to leave Unfortunatly I didnt see the waiter again for 20 minutes By the time I got the bill physically chased the waiter down again to pay the bill I didnt have the energy to point out that they charged me for the fly water tea I didnt drinkNo way Im giving this place a second chance even if people say the brunch is better - A cajun restaurant shouldnt be known for Sunday brunch as their only redeeming factor,Y
6,30,2010,jflY2DVYWxJir1huAwNxdQ,yYXxZ_uDUhl6XUmcKTn-_w,2WoMT3wSpp9vxZeTv6u-cw,0,0,0,1,although i have been a faithful follower of las tablas since it opened my recent experience there left me wondering what are they thinking the food was fair at most and the portions were literally half of what they use to be despite no reduction in price a meal 38 for 2 left both persons hungry and in spite of our complaints we were told this was purposeful the waitress tried her best but no one else was available to even listen SERVICE was terrible and the food was fair at most POOR customer relations will not return,Y
4,12,2011,rTBQFQ_66nDSudaIVEaeEg,nQOnQ91vvdt8oUysd9rsfw,ElCbMJRjgu9LDj4MxOKXew,0,0,0,3,35 stars actuallyThis is a LUNCH review Two actuallyThe first time I came here for lunch I had the Migas - corn tortilla  egg casserole with chilies black beans red salsa avocado creme fraiche It had pieces of burnt junk from the griddle on it I was absolutely disgusted My companion had a burger which was delicious This was quite a while agoI came back here recently for a business lunch The iced tea was quite delicious and my glass was kept full I felt sorry the server for having to use the unnecessarily small and heavy glass pitchers that the tea and water were served inThe cornbread was amazing Imagine a corn turnover Crisp and eggy on the outside light and fluffy in the middle It was perfect except that the butter was unspreadably cold and hard not that they needed butter More pleaseWe shared a beet salad It was a pretty small amount of food for the price though it was quite delicious The quenelle of cheese was also a bit underseasoned My associates both got the gumbo It looked like a hearty plate of food and smelled delicious Both seemed to enjoy it I had the salad with fried chicken tenders Im a sucker for chicken tenders The butter lettuce was fine but a bit delicate for the heaviness of the rest of the dish Boiled potatoes were undercooked Pickled okra was delicious and this is coming from a guy who doesnt like okra The dressing was also very good but a bit rich and too large a portion The chicken tenders were crisp and perfectly cooked - A+Sadly we did not order the red velvet cake or any other dessertOverall the meal was mostly delicious with a few noticeable flaws and a price tag higher than Id like for what you get Id probably bump this up to four stars but old burnt bits of what could easily pass for plastic lose you the star Sorry,Y
6,21,2010,1L0ipkgxA_HXo1ERthvUHg,cNXPfOmy_C6f6lgAr2eF5w,2WoMT3wSpp9vxZeTv6u-cw,0,0,0,4,stakehouse + BYOB - ahem The food is just delicious the sangria awesome and their suaces mama mia  But the wait sucks,Y
6,14,2010,6949vEygAH4m8JhBn0OSXg,ll1m5ipP6cVGF6fGVYP9Ag,2WoMT3wSpp9vxZeTv6u-cw,0,0,0,3,I was here last night and my experience pushed me to sign up on Yelp since I use the reviews to navigate towards great experiences Ambiance is nice waitstaff is friendly  atttentive but the foodI had a combination platter with my boyfriend-forget the name of the platter but the pork ribs were horrible I cant believe they actually serve that to people-I wouldnt feed that to a wild animal The chicken was just ok but I figured well I didnt come here for chicken The plantane was really good and the potatoes were just ok too Chorizo was pretty good-I could have had a plate of that by itself Overall the food-was meh okMy favorite part of my meal was the sangria It was really good-2400 for a pitcher not too shabby I brought wine but couldnt stomach the 800 corkage fee-that was the price of the wine itself Would I go back? Maybe to try their skirt steak and give them another chance I gave them the extra star for the sangria,Y
2,26,2011,T83MN9Rml3Fa3CxNkrjmXw,cWUQji698z5-j3C5u5torw,ElCbMJRjgu9LDj4MxOKXew,0,0,0,3,I was born and raised in the South so entres such as Shrimp and grits or Biscuits and gravy  sets my heart a flutter Needless to say I am a poor unemployed graduate student and the prices have kept me from venturing over Having a dinner date last night with some girlfriends gave me the perfect excuse to spend some money that I dont have First and foremost the ambiance is A+ Posh indeed When you first arrive you are blocked off from the diners by a heavy velvet curtain Only until the hostess has confirmed your reservation are you allowed past the veil Secondly the serviceA+ Very hospitable and knowledgeable Answered all of our questions about drinks entres and deserts The foodhere is where I seem to differ from the loyal following of Yelpers who have reviewed Big Jones I admit that as someone with no money who is hesitant to part with it my opinion on what makes a good eatery is a bit skewed Cheap big portions and consistent quality from other populations The prices were just a little bit too overpriced I felt for the quality and size of portions I ordered the Pork Shoulder one of the cheaper items on the menu at under 2000 and while the pork was DELICIOUS there was not enough  I would have priced this entree for no more than 1000 anything more than that would be pushing it Same with the desserts Yummy but small My girlfriends all had ONE alcoholic beverage 10-12 a pop and their bills were around 6000 So yes the ambiance the service and the food is goodI still dont find that the small portions makes it worth the price Maybe in a couple years when I hopefully have some extra money I will think differently Maybe for a special occasion or someone else is paying but until then I wont be returning,Y
1,30,2011,DDQq_XxEZm1UCDfz479iDA,IBI67z14rVaPKM35J3mUtg,ElCbMJRjgu9LDj4MxOKXew,0,0,0,4,Brunched at Big Jones today because there was a huge line outside of our original destination M Henry Glad we didWith no reservations the owner politely found us a table and told us not to hesitate to let us know if we needed anything Classy - thanks MarkThe beignets arrived promptly with our server and did not disappoint Since I am gluten free my spare beignet was quickly saddest up by my excited 7-year old The coffee came in large mug with raw sugar and yummy cream Cool kids milk cup was also a hitEveryone enjoyed their entrees Migas French Toast and Country breakfast and we were all full and happy Great service great food - would be a perfect 5 but it was darn chilly in the front of the dining room There wasnt a line but we didnt linger because we were cold Ill be back in the Spring -,Y
6,12,2010,TfIRz2XTsPPuIea65WD7JA,57qYzue-loRMsukgVhpRLw,2WoMT3wSpp9vxZeTv6u-cw,0,0,0,4,I love this place it rocks Love the BYOW policy and the steaks chops and skewers are greatmmmmmm I can go for another date there anytime Staff knows what they are doing,Y
12,20,2010,WWCF3-M6QwsgWSlcOV6RUw,G-h3h2jH8CpCsTYEzVaB_A,ElCbMJRjgu9LDj4MxOKXew,0,0,0,4,I had brunch here last weekend with my boyfriend and a visiting friend The BF and I split the Eggs New Orleans and some special involving spaetzel and chorizo The egg dish was quite good - poached eggs crabmeat popovers bernaise sauce what could be bad? The special    wasnt Overall the meal was pretty tasty but it didnt blow us away I did enjoy the free beignets a lot They reminded my boyfriend of the ones he had at Cafe du Monde in NOLA I think well come back for dinner sometime I also liked the decor and was really happy that they found my credit card after I blanked out and left it on the table after paying,Y
1,19,2007,60Kwt2lJaPUeRISSu19p_Q,AVftx3GxGV-WyCLyLtXyjQ,2WoMT3wSpp9vxZeTv6u-cw,0,0,0,5,I rave about this place to ANYONE from the burbs who wants to eat out somewhere that isnt a chain I always take them here The waithelp is okay just takes our order and leaves which is okay but takes a while to get a water refill Its also BYOB which is nice to bring a bottle of wine to have with dinner The seasonings on their meats are TO DIE FOR I couldnt get enough of the steak Just writing about it makes me want to eat there tonight,Y
8,28,2005,emLVYT-LnCRZuzoOpCS3NQ,X8lchzdQ-oX3F-xyijTLZA,2WoMT3wSpp9vxZeTv6u-cw,0,0,0,4,Who knew there could be such an authentic taste of Columbia on Chicagos North Lincoln Avenue? Las Tablas offers an array of tasty entrees highlighted by the signature dish Matrimonio which celebrates the marital bliss of tender steak and seasoned chicken Several seafood options can also be found on the menu Many feature South American style shrimp Each entree is easily sufficient for one person with tasty Columbian favorites yuca and plantains alongside But for a group of four sharing three of the main courses should leave everyone satisfied The tables outside the restaurant make for an enjoyable evening during the summer yet they arent necessarily large enough to hold everyones small plates along with the entrees Service appears to be acceptable Although in our group there was a forgotten salad which finally arrived after the entrees Also when it was time to pay the waiter suspiciously disappeared But overall Las Tablas is certainly a nice find in South Lakeview Its BYOB and the meal is reasonably priced Ole,Y
6,10,2010,DVZcb-ihI45u4EzA4NmXow,_vnMmgADraAvEJ8OIftehA,ElCbMJRjgu9LDj4MxOKXew,0,0,0,5,This place is by far my favorite in Chicago I went with a friend for a celebration dinner We shared the crawfish appetizer and literally ended up fork-fighting over it Their grits are like nothing I have ever tasted so perfect and creamy I went about a month ago and have gone at least 3 times now I had the violet sweet tea the last time I went and all the girls at my table ended up getting one too it was so yummy Service is wonderfulplace is nicely decorated easy to find I can not rave enough about it,Y
6,5,2010,b2nT8PvSYtP6ERWMV5C0IQ,CJGJsApr5nzKgtcvzVMlWA,ElCbMJRjgu9LDj4MxOKXew,0,0,0,5,mmmm so tasty The food here is sustainably farmed and raised so it tastes real My hubby and I split and cheeseburger fresh perfectly cooked and a side of cajun fries and the fish special flakey well seasoned with a fresh veggie slaw We also had the ruhbard galette for dessert While it is slightly pricy it is one of our new favorites,Y
4,29,2010,-obCk3JHhRSG_MDYqJ4lnw,OR8boXg28DicZ4Kkin3lUg,ElCbMJRjgu9LDj4MxOKXew,0,0,0,5,Great food Great chef  Love Andersonville ,Y
12,30,2009,NUDJyEW-h9fbGP5c-UzCTQ,jztu3PxvCbpfN2yzN1q29Q,ElCbMJRjgu9LDj4MxOKXew,0,0,0,4,I actually wanted to give 5 stars but whenever my wife feels cold in a place in winter Ive gotta subtract a star Sorry Big Jones but weve gotta take care of the ladies I know that some of these buildings are tough to heat but you might need to upgrade especially toward the front of the restaurant or install a proper air lock like on Star Trek the original editionThat said I think youre going to get a 4-5 star taste here even if you ordered at random For me there are several things I could have ordered on the menu But its all about the gumbo when it comes to my interest in this cuisine The last gumbo I had here in Chicago I think was at Heaven on 7 It was good but didnt leave me feeling like I was on my trip to New Orleans pre-Katrina And Im sure that theyre still cooking it up down there God bless em The gumbo at Big Jones had such good texture and deep color that I thought I was enjoying an Indian curry The Andouille sausage was to die for and you can order the gumbo here as a bowl or a meal which includes a big dollop of rice in the middle The gumbo is 5 stars in my bookOur meal came with complimentary corn bread and its one of the best Ive had Lets face it though almost anything as buttery smooth as this corn bread is going to taste good Nevertheless we both loved it and you will tooAnyway I think the food here is pretty authentic but dont claim to be an expert Whatever lack of authenticity may exist is compensated for by using sustainable and organic ingredients in most and possibly all cases Considering this aspect the prices here are reasonableNow if we can get the heating under control in the winter well be all set Perhaps they keep it cool so we can handle the gumbo,Y
12,4,2008,JecsGGtY-9TfRm_fv_Sq-w,hV8h_0jPot90l1plg7BXtg,2WoMT3wSpp9vxZeTv6u-cw,0,0,0,4,Stopped for lunch very tasty,Y
12,21,2009,Z3y5Y3Y15njJspBPU7rDpA,BvhrtXWk8ZIzT7H-jMRJEg,ElCbMJRjgu9LDj4MxOKXew,0,0,0,4,Good eats Will come back for more thanks,Y
8,14,2008,F0gu44q8X_BJDESzpec3jw,4bEswJBur5OBI04AYDCw0g,2WoMT3wSpp9vxZeTv6u-cw,0,0,0,4,Really good food alot of it and reasonably priced Plus we got to bring our own bottle of wine there is a corkage fee The only downside is the ambience itself--the floors ceiing and walls are all hard surfaces tile marble and sound carries a lot in here Can feel a little like a cafeteria,Y
12,4,2009,9Lxo_vcudppz5Kg1OrhgMA,tP1lC4Ctc42DucysU8p6cA,ElCbMJRjgu9LDj4MxOKXew,0,0,0,4,Now this is good southern cooking After failing miserably to find some good southern food see review of Dixis Kitchen and Bait Shop The Worst we heard about Big Jones Its much closer and much much better We have been twice now and everything is always great The service the cocktails the food and even the owners are great When we arrived there was a bit of a wait no problem but the owner I assume was so apologetic We were seated and our server was at our table quickly He was very attentive professional and friendly I ordered a mint jullip that was tasty and strong The warm corn bread with butter and honey was delicious We decided to try frog legs for the first time They were good and meaty and not fried just right We shared the jumblia and the chicken special of the night As always my wife wound up ordering the better of the two thats why we share but they were both delicious On the way out the presumed owner again apologized and thanked us for coming It was completely unnecessary but very nice I have mentioned Big Jones to friends and they all rave about it as well We will defiantly be back many more times I really want to try the brunch,Y
6,25,2008,wXQXgRGZ3rKuFKgI3UqKDg,3vRrLRsxOUeiS13lZEQj7Q,2WoMT3wSpp9vxZeTv6u-cw,0,0,0,3,The plantain  guava was great along with the empanadas The steak was good was expecting more but that was still good My date had seafood and did not care for it too much and ended up having some of my steak Good portion and sides are tasty too,Y
11,18,2009,Rn0mLuaA7fAemCTVnpgMdw,7eZ7uK1l9lnQzcJphL6SvQ,ElCbMJRjgu9LDj4MxOKXew,0,0,0,4,My husband and I have been meaning to try this place since it opened-and Im glad that we finally did We loved the charming southern feel to the place almost a brighter and well lit Violet Hour as a backdrop to the comfort food Our waiter was excellent provided just the right amount of detail on the menu and gave great recommendations We started with the crab cakes for an appetizer and they were small yet wonderful they had the perfect crunch My husband had the shrimp and grits and I had the pork chop Im not a fan of grits but my husband thought they were fantastic The pork chop dish? WOW The sweet potato hash combined with the baked bean puree was out of this world  The food isnt the healthiest around but the portions are pretty small so I didnt feel too bad indulging Worth a trip up to Andersonville Giving it four instead of five because I didnt like the cornbread a southern comfort food place should have killer cornbread,Y
11,12,2009,rceGHd-gAyWtGiPlucYwzQ,JBdLugMkTMY4vU9zl7BoTg,ElCbMJRjgu9LDj4MxOKXew,0,0,0,4,Big Jones was a treat We went for lunch and were the first guests to arrive By the time wed finished a tart and smoky fried green tomato and bacon sandwich and a steaming bowl of hearty mushroom etoufee the place was definitely filling up The service was like the service Ive had at some of my favorite places in New Orleans not too fast not too slow backed by a bright smile and strong opinions about what you should order Our server talked me into a side of fried okra that was among the best Id ever had My fiance loved the decor which had a great down home vibe but I thought it seemed a bit unfinished with no art or other personal touches Overall we loved it and will be back to try dinner and brunch,Y
6,10,2008,N2lsyB0BDzP7CbBdPMVmHw,Nm4PZMNcwQniY7eStJY1FQ,2WoMT3wSpp9vxZeTv6u-cw,0,0,0,4,The food here is excellent and you cannot beat the price  The service could be faster but well worth the wait,Y
11,8,2009,Tz97p7orXx_udwpoUUSXNw,SW7pG2zETrLTkJsNpmLl1w,ElCbMJRjgu9LDj4MxOKXew,0,0,0,4,Happened upon this place randomly and it was good Nice place ambiance is clean and Southern without being overbearing As that the chairs are kind of uncomfortable being faux wrought iron Besides that the food was very good The corn muffins with honey butter were brought out hot and were delicious I might go back just to have some of those and soup Appetizers of crab cake and celery root soup were very tasty though the celery soup was one-dimensional Entrees of catfish and pork chop were good was well catfish was more tasty and tender but baked pean puree on the chop plate was interesting For drinks they had a nice tea selection and nicely presented while I had the homemade ginger beer which was very tasty and refreshing Service was very nice and friendly from the lady server if not a little overbearing but that may have been bc of the lack of other customers at the time Price was good as well given the quality of the food and nice atmosphere Recommended,Y
5,6,2008,1fYHJf0Qi6gZvCr_Q5hx_g,fEjCzkVczptblD9GMSgZiA,2WoMT3wSpp9vxZeTv6u-cw,0,0,0,5,went with a large party - very tolerant and accomodating8 corkage fee per bottle seems excessive but definitely worth it with a big group like oursexcellent empanadas great steak addicted to chimichurri nowfor more check out my blog at httpbarredowlwordpre,Y
4,22,2008,f0Qe8jXbsXj1lngRwEgXNw,siMVmcx6xad11s9tcZQkyw,2WoMT3wSpp9vxZeTv6u-cw,0,0,0,4,great food and great ambience the location across the street was a lot smaller but the food tasted better ,Y
10,26,2009,HiW6-2wvhazS-1C0QH3IiA,vH2dJ5Uj95fsxqmFM3uCGQ,ElCbMJRjgu9LDj4MxOKXew,0,0,0,5,I had the most unbelievable dinner here Saturday Night Crab cakes amazing Fried mashed potatoes ethereal Its a really good place to take a date with modern southern decor but kind of a sexy feel to it I usually expect southern food to be very heavy but this was perfect before a night out with my girl Its definitely a different take on southern food not very traditional but instead kind of a new american version Spot on Cant wait to try brunch,Y
3,19,2008,KlmGcdOxlPyNtbZatrTz2A,9_ME--bvyZStdz6iwGzMCw,2WoMT3wSpp9vxZeTv6u-cw,0,0,0,5,Las Tablas has excellent Colombian food including the fabulous Matrimonio dish witch includes chicken steak gineo yuca and platanoits excellent My girlfriend brought me here and it was fantasticand they also have a full selection of liquor Very good serviceJust too crowded sometimes,Y
1,25,2008,-DxSB0Vr8Qf83ZUPc6aMFA,Q05i47kkrjlGm1jWjfWjcQ,2WoMT3wSpp9vxZeTv6u-cw,0,0,0,4,My boyfriend  I came back from vacation addicted to yuca This place does it right Empanadas are awesome too Only reason they didnt get all 5 stars is wait for seating that we always have to suffer through,Y
4,26,2007,_Xc0mQ8_OJE-F3sj4fr1Rw,7uI7HmGBAe0yZzzAg5RugQ,2WoMT3wSpp9vxZeTv6u-cw,0,0,0,5,I would eat here every night if I could and I probably could because it is so afordable The new more comtemporary setup across the street takes away from the ambiance a bit - but the food is still amazing,Y
3,16,2007,yifXDeEifFTHliag8swyAQ,YjLu5e6XWx70s5A4_iukvw,2WoMT3wSpp9vxZeTv6u-cw,0,0,0,5,Awesome colombian restaurant great food and service cant wait to see the new resturant space,Y
7,26,2009,OvT4P3Yiv83WFMnaq95SEA,ohDisvgZAfcRW-Ag-Hafxw,ElCbMJRjgu9LDj4MxOKXew,0,0,0,5,Since Im Cajun it was a real pleasure to discover Big Jones Its what some would call Bonafide I have not had such a true and satisfactory gumbo since I left Lafayette my previous attempts at Heaven on Seven leaving me feel like my kind has been turned into a Disney attraction for tourists They also make delicious cornbread like you wont find anywhere outside of the deep south with white cornmeal and only the natural sweetness of good cornmeal and no sugar Their beignets are not the same as you would get at one of the tourist spots in the French Quarter but I thought they were spot on and a great start to our brunch By the way if youve never had a bowl of gumbo and a sazerac first thing in the morning on a hangover you have not lived my friend,Y
7,25,2009,i0TYnJqOEucMaxHyEorcFQ,10IViYGY4P8wHJpdJbPLGw,ElCbMJRjgu9LDj4MxOKXew,0,0,0,4,Had dinner there Damn good Exceptionally good cocktails -- my Sazerac was perfect And yeah the food was great too,Y
7,3,2011,UWvr2Ne-jomIoQeCZ28Xdw,whuFdPkrs9F6sjKw9qGEHg,2WoMT3wSpp9vxZeTv6u-cw,0,0,0,2,ate at las tablas and overall it was simply an OK experienceall around the experience left something to be desiredi went during a sunday afternoon and the place was not that busy but the service was not that goodyou had to wait an extremely long time for everything including glasses of waterthere was no apologies for the lack of timeliness from anyonethe empanadas were too heavy in my opinionand the steak was simply okthe food was not anything to brag about and I had heard many things about this placemaybe i chose the wrong items so i asked a friend that had been there before and she told me what to choosewent back there during a weekdayagain the place was not busy and the food took so long that we asked them to wrap it togo ate it later on that night and by that time it was simply ok but it was old and it was steak so go figureoh well not trying a third time then I would be the fool,Y
6,10,2009,TVLUFmQNfq439n7Ql1riSA,xzoPQKkU-oLGZdZk4-C6tw,ElCbMJRjgu9LDj4MxOKXew,0,0,0,3,Our family has been to Big Jones twice Our first visit was an unqualified success our waitress was friendly knowledgeable and interested in making sure we had a great experience The food was scrumptious So naturally we expected roughly the same on our second visit Both times we arrived right around 6 pm mid-week and were one of only two-three occupied tables but this time we were greeted by an obviously new waitress possibly new to waiting tables ANYWHERE? that was so soft-spoken we struggled to hear her Okay thats cool everyone has to start somewhere right? The wait between courses was excessive for the number of tables occupied Because the waitress from our first visit had given us a heads-up that the Red Velvet Cake takes quite a while to make we ordered it before our entree arrived Or so we thought Turns out this waitress either didnt understand why we were ordering the cake ahead and didnt bother to ask anyone else about it or she completely forgot about it So when she came up after dinner and asked if we wanted to see a dessert menu I reiterated that all we wanted was the piece of cake She didnt mention not having ordered it -- until maybe 10 minutes or so later and then she said it would be a few minutes yet After entertaining our 2-year-old son for another 15 minutes or so still no word on the cake so we finally just asked for our bill Im not entirely sure what the floor management was doing this entire time -- either they were not paying attention at all or they just didnt care With 3 occupied tables in the restaurant Im not sure either option is at all acceptable There was a guy with a chefs shirt on sitting at the bar this whole time and I have to assume he could have done something if he cared but he seemed to be more interested in sending the busboy to neighboring restaurants to spy on how many customers they had The waitress muttered an apology a couple of times but of course that didnt really help Its a shame because the food really is good but I cant take the chance that were going to go through this again Good food can still cause indigestion when the experience is like this was,Y
6,20,2011,WankmSFzgHNZiyRALrm-zQ,tyspUrSmKGixkG16NR83eg,2WoMT3wSpp9vxZeTv6u-cw,0,0,0,2,the steaks are great but im giving this place two stars because of the lack of service went a few weeks ago and boy are the bartenders S L O W slow as molasses and dont listen very well first it took them a half an hour to get to me while i was standing directly front and center of the bar he had some guys margaritas just sitting and getting watered down before actually pouring them then another guy asks to keep his tab open but then closes it and an elderly couple was still waiting for their wine it had been a very long time since i was there last actually when they first opened across the street from the current one  i recall their empanadas to be the best i had ever eaten but was disappointed to find they had completely changed them oh well ill give it another go sometime just for that steak i had but overall meh,Y
6,10,2009,WrymUnew0QryDx525eHptg,aRNuTbnkbadmtXPUv3TCMg,ElCbMJRjgu9LDj4MxOKXew,0,0,0,4,not the very best of southern cuisine but really good for chicagosalads are huge side salad for dinner could have fed another person easily shrimpgrits grits a little thick but tasso ham gravy was spot oncomparing this place to restaurants in Columbia SC Myrtle Beach SC Greenville NC and Hilton Head it compares pretty well server was attentive but s-l-o-w-p-a-c-e-d go with people who talk a lot or alone and read a book you wont notice as much,Y
6,13,2011,lMwU4U2CJzv6cNa7Eb4GEA,anbp37_AsLNDldRuMwrzkA,2WoMT3wSpp9vxZeTv6u-cw,0,0,0,2,Such a bad serviceSlow unhelpfull unkind without supervisionDont bring here someone you want to impress about Colombias restaurantsWe just went yesterday for lunch 5 persons waiter never came to our table to ask is everything ok? when we needed to order more drinksdesertsetc have to wait too long to call their attention They dont know how to say would you like more coffee? neither english nor spanish We requested an extra fork and the answer was another?? My sister in law asked the waiter to describe their stake and he say is  stake thats what the menu says There is nobody overseeing the operations on the floor to make sure all the patrons are having a good experience Our menu didnt have the prices printed we paid over 100+ tip Had to wait too long to pay The Bandeja Paisa is not the best in this placeMybe is time for another waiters meeting if you ever had one,Y
5,24,2009,0NYscxMOKvZWorwhwxsRnQ,gw6SZtKNQGgJCUR1DgogxQ,ElCbMJRjgu9LDj4MxOKXew,0,0,0,5,Wow what a treat Went to Big Jones on Friday night with a date and like it so much we had to go back for Sunday BrunchFriday we had a fixed-price menu that was very inexpensive but included morel mushrooms and tallgrass steak for the entree It was a perfect dinner for spring and early summer We had watercress salad the steak with mushrooms OMG the BEST steak Ive ever had and some rhubarb for dessert with a cute little home made toffee Everything was very fresh and seasonal and the service was excellentSunday brunch today was a whole new story Great mimosas with good champahne were only 600 and the coffee was amazing Intelligentsia I had Eggs New Orleans and my date had Eggs Benedict Perfectly poached eggs silky hollandaise sauce and crazy yummy potatoes with onion and peppers It was a tiny bit more expensive than some of the other brunches in the area but totally worth it and if anything cheap considering the quality Once again great service,Y
5,26,2011,wNSMAedt80gZEHJY6YrNVA,p_GqzDDUa9i5aTK2ing00w,2WoMT3wSpp9vxZeTv6u-cw,0,0,0,1,CLOSED We attempted to go here on Tuesday night and it was closed by the Health Inspectors I have been in the past and the food was good so we bought a Groupon for this place I would not recommend going at this time until there are more details published on why the Health Inspector closed this location And hopefully Groupon extends or refunds the offer,Y
5,18,2009,HGNkP6Er6gk1oGI6JOkx9Q,cG13AlhB_vGGGNWUEEsmCQ,ElCbMJRjgu9LDj4MxOKXew,0,0,0,5,I finally ate dinner at Big Jones after seeing them on 190 North Ive been meaning to eat here a long time It was a late birthday dinner with two of my friends We had the southern table dinner which was supposed to be three courses for 25 dollars but it was more like four courses with cornbread and other interesting things to eat I had the scallops and my friends both had pasta and everything was great and a really good bargainNext were going to try their brunch If its as good as their dinner it will be a welcome find,Y
4,19,2011,kkCGAGkXSOcFtAzQTm6IVw,6vyczFcQyt76RzSNGgatxQ,2WoMT3wSpp9vxZeTv6u-cw,0,0,0,4,Delish I know sometimes its BYOB not sure if its just the weekdays But their food is very good I LOVE THEIR SAUCES and their portions are pretty large so come with a heavy appetite If u dont do BYOB dont fret their mojitos are also super yummy I prefer the squid over the shrimp but thats bc its harder to find that type of squid whereas shrimp is more prevalent at restaurants,Y
4,6,2009,pwvU8lvkYeBFas3t5rF_gQ,6K-SFfZmeA_pPdT_jqkKFQ,ElCbMJRjgu9LDj4MxOKXew,0,0,0,5,Recommended to me by a friend It brings back all the memories of growing up in the SouthTonight they had a flounder special that was sensationalstuffed with crab melt-in-your-mouth goodWonderful staff Cant wait to go back to try their brunchYou have to try the red velvet martiniif you like chocolateDont miss this place,Y
12,28,2010,OeTrfVoxoEIhQIwP1Txsag,AieGCO5hA0kc6dXsokHvKQ,2WoMT3wSpp9vxZeTv6u-cw,0,0,0,5,This is probably like the 2nd best food on my list and dont forget it is FOREIGN,Y
3,27,2009,FjfpqcLpMKS0OlHMFacQZg,RQxp9sfg7uk7OYdrHnFKgQ,ElCbMJRjgu9LDj4MxOKXew,0,0,0,5,OMG OMG OMG I cant believe I waited so long to eat at Big Jones This little A-Ville Southern spot is a diamond in the rough With so many mediocre eateries in the hood it was a true delight to learn that this place is a cut above the rest My Fiancee and I decided to finally eat here over the weekend and entered to a packed house and were cheerfully greeted by the hostess Although we did not have a reservation she managed to get us seated in about 5 minutes at the peak time Our Server Danny was amazing to say the least We informed him that we had not been there before and wanted some recommendations His explanations descriptions and suggestions on both the cocktail and dinner menu were extremely helpful and we decided to go with his favorite choices He first brought us over some complimentary house crackers with pepper jelly The crackers had a lovely cheddar flavor w a tinge of heat but the jelly was out of this world For appetizers we had the Crawfish Fritters and the Andouille sausage with Grits The fritters were nothing short of fabulous and the creamy cheese grits were simply heaven For our mains we shared the Tallgrass Burger w mac n cheese and the Gumbo Ya Ya Hands down the best burger we have EVER had Cooked a perfect Med Rare w fontina cheese slathered with sauteed portabello mushrooms and onions w garlic aioli The mac n cheese was ridiculously delicious The Gumbo had a nice and creamy texture with a perfectly executed rue It had a great smoky flavor without being over powering and had a generous amount of chicken and andouille in it We also had a delicious take on a cosmo w ginger vodka and a killer Manhattan with brandied cherries For dessert we ordered the Mud Pie as Danny said its CRAZY good Once again his guidance steered to yet another successful dish An oreo cookie crust w bourbon chocolate and pecans served hot with toasted marshmallows and a creamy rich caramel sauce Yummers With quick attentive professional and charming staff as well as FANTASTIC foodBig Jones is not to be missed 5 stars across the board,Y
11,3,2010,OEuLm38I--WKWxSQtBRiYA,kA6ojn5Sr-ahd1l-e1sHDw,2WoMT3wSpp9vxZeTv6u-cw,0,0,0,5,I am a picky eater so was a little nervous about eating at a Columbian food Had the skirt steak i know what your thinking not the best cut of meat but it was fricken amazing with it was two six inch long uncut pieces of calimari also amazing Went on a Tuesday night for BYOB Comfortable casual great service The boyfriend had the NY strip not as good but was still great You must try this place,Y
3,13,2009,tCzZbUxPDTNpYkdvQsszTA,mil6v-un5Ufv1VIPpq5r1g,ElCbMJRjgu9LDj4MxOKXew,0,0,0,5,I took my girlfriend here for Valentines Day and we both loved it They had a fixed price menu that night or one could just order from the regular menu which we did The cheese and herb croquettes are to die for An absolute must I had the catfish pecan which was excellent although too many pecans for me No worries it was still delish My girlfriend had the mushroom pasta dish and loved it too We were too full for dessert but got a piece of the red velvet cake to go As everyone seems to note here it was wonderful The service was excellent even on this very busy night The atmosphere is casually classy although nothing really specialWhen it comes to Southern cooking Im more of a New Orleans guy I didnt have anything here that could compete with the sort of food you can or used to be able to get just about anywhere in New Orleans But thats a pretty tall order Big Jones was a great experience and Ill certainly try them again Yummy,Y
